SCH_ID,REGION,DISTRICT,TEHSIL,UC,SCH_PREFIX,SCH_NAME,STATUS,SCH_LEVEL,SCH_GENDER,LONGITUDE,LATITUDE
401040418,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,EIDU KHASKHELI,Functional,Primary,Mixed,69.1394,24.9056
401040419,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD HAROON MALLAH,Functional,Primary,Mixed,69.0889,24.9064
401040420,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,TOHEED ABAD@NEK MOHAMMAD LAGHARI,Functional,Primary,Mixed,69.1664,24.9589
401040421,Hyderabad,Badin,Tando Bago,Dadha,GBPS,HAJI ABDUL RAHIM SHORO,Functional,Primary,Mixed,69.1325,24.9444
401040444,Hyderabad,Badin,Tando Bago,Dadha,GBPS,SULTAN SENHARO,Functional,Primary,Mixed,69.1153,24.8781
401040446,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,DODO CHANDIO,Functional,Primary,Mixed,69.1875,24.8747
401040476,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,JAFFER CHANDIO,Functional,Primary,Boys,69.1704,24.9279
401040483,Hyderabad,Badin,Tando Bago,Dadha,GBPS,M. HASHIM JARWAR,Functional,Primary,Mixed,69.1194,24.9319
401040484,Hyderabad,Badin,Tando Bago,Dadha,GBPS,HAJI NOOR MUHAMMAD JARWAR,Functional,Primary,Mixed,69.1254,24.9774
401040486,Hyderabad,Badin,Tando Bago,Dadha,GBPS,NIM SAMOON,Functional,Primary,Mixed,69.1291,24.9762
401040487,Hyderabad,Badin,Tando Bago,Dadha,GBPS,ESSA KHAN LUND,Functional,Primary,Mixed,69.1444,24.9867
401040489,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,ALLAH DAD CHANDIO,Functional,Primary,Mixed,69.1769,24.8861
401040513,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,MUHAMMAD ALI ARAIN@NAWAB ALI Chandi,Functional,Primary,Mixed,69.1658,24.8831
401040514,Hyderabad,Badin,Tando Bago,Dadha,GBPS,ARAB KAKEPOTO,Functional,Primary,Mixed,69.1001,24.9432
401040551,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,MALIK BAHAWAL,Functional,Primary,Mixed,69.1955,24.9293
401040553,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,PIR BUX KHOSO @ GOHRAM CHANDIO,Functional,Primary,Mixed,69.1798,24.8869
401040554,Hyderabad,Badin,Tando Bago,Dadha,GBPS,AMEER BUX JARWAR,Functional,Primary,Mixed,69.1155,24.9495
401040571,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,ABDULLAH KHAN LAGHARI,Functional,Primary,Mixed,69.1594,24.9499
401040574,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,SAHIB KHAN CHANDIO,Functional,Primary,Mixed,69.156,24.9408
401040612,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MOSSA KHASKHELI,Functional,Primary,Mixed,69.127,24.9977
401040614,Hyderabad,Badin,Tando Bago,Dadha,GBPS,SACHAL MALLAH,Functional,Primary,Mixed,69.0958,24.9093
401040642,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,RAWIT KHAN LAGHARI,Functional,Primary,Mixed,69.1533,24.9833
401040644,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,NOOR HASSAN CHANDIO,Functional,Primary,Mixed,69.206,24.8751
401040645,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,TALIB HASSAN CHANDIO,Functional,Primary,Mixed,69.1964,24.8708
401040646,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,AHMED KHAN BALOUCH,Functional,Primary,Mixed,69.1982,24.9585
401040647,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,ACHAR KHAN CHANDIO,Functional,Primary,Mixed,69.1922,24.8918
401040648,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,HAJI ESSO KHAN CHANDIO,Functional,Primary,Mixed,69.2056,24.9069
401040649,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,ABDUL SATTAR LAGHARI,Functional,Primary,Mixed,69.1594,24.9748
401040650,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,ABDUL HAKIM CHANDIO,Functional,Primary,Mixed,69.2043,24.8948
401040651,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,SOBHO CHANDIO,Functional,Primary,Mixed,69.1956,24.8814
401040652,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,USMAN PANHWAR,Functional,Primary,Mixed,69.1063,24.9157
401040701,Hyderabad,Badin,Tando Bago,Dadha,GBPS,HAROON MALLAH@RAMZAN MALLAH,Functional,Primary,Mixed,69.0869,24.9079
401040702,Hyderabad,Badin,Tando Bago,Dadha,GBPS,LAKHA DINO MALLAH,Functional,Primary,Mixed,69.0767,24.9483
401040712,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBHS,SANGI PHARAHO,Functional,Secondary,Boys,69.1918,24.9388
401040714,Hyderabad,Badin,Tando Bago,Dadha,GBLSS,DADAD MEMON,Functional,Middle,Boys,69.1142,24.9489
401040723,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GGPS,ALLAH DINO SHAH,Functional,Primary,Girls,69.1664,24.9397
401040728,Hyderabad,Badin,Tando Bago,Dadha,GBLSS,ABDULLAH JARWAR,Functional,Middle,Mixed,69.1106,24.975
901000027,Hyderabad,Badin,Badin,4-Lowari Sharif,GGPS,ISHAQUE SAMOON,Closed Temporary,Primary,Girls,0,0
901000015,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,SOOMAR MANDHRO,Closed Temporary,Primary,Boys,0,0
901000040,Hyderabad,Badin,Golarchi-S.F.Rao,4-Tarai,GGPS,BACHAL PARHO@MUHAMMAD MITHAN RAHOOK,Closed Temporary,Primary,Girls,0,0
901000075,Hyderabad,Badin,Matli,10-Dumbalo,GBPS,GHULAM ALI PUNJABI,Functional,Primary,Boys,0,0
901000071,Hyderabad,Badin,Matli,2-Matli-2,GBPS,KASHMIRI MUHALLAH,Functional,Primary,Boys,0,0
901000084,Hyderabad,Badin,Matli,9-Halepota,GBPS,MUHAMMAD QASIM MACHHI,Closed Temporary,Primary,Boys,0,0
901000032,Hyderabad,Badin,Badin,10-Kadhan,GBPS,KADHAN-II,Functional,Primary,Boys,0,0
401050207,Hyderabad,Badin,Talhar,Mir Sahib Ahsan Khan Talpur,GBPS,AHMED RAHOKRO,Functional,Primary,Mixed,68.8928,24.8478
401010418,Hyderabad,Badin,Badin,Shaheed Rani @ Allah Dino Jamali,GBPS,JUMAN MALLAH,Functional,Primary,Mixed,68.9997,24.5269
401010451,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,KHAN MANDHRO,Functional,Primary,Boys,68.7919,24.5753
401040402,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,AMIR BUX RUSTAMANI,Functional,Primary,Mixed,68.9964,24.9139
401040727,Hyderabad,Badin,Tando Bago,Dei,GBHS,DEI,Functional,Secondary,Boys,69.0554,24.9281
401040746,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBHS,WALI MUHAMMAD MALKANI,Functional,Secondary,Boys,69.2552,24.8739
401010791,Hyderabad,Badin,Badin,Badin-Mc,GBLSS,BARRAGE COLONY,Functional,Middle,Boys,68.8466,24.6532
401020137,Hyderabad,Badin,Golarchi-S.F.Rao,Tarai,GBPS,FAIZ MUHAMMAD SAMEJO @ MIR MUHAMMAD,Functional,Primary,Girls,68.6606,24.63
401020095,Hyderabad,Badin,Golarchi-S.F.Rao,Dadhako,GGPS,MUHAMMAD ESSA CHANDIO,Functional,Primary,Girls,68.5853,24.7169
401020483,Hyderabad,Badin,Golarchi-S.F.Rao,Dadhako,GBPS,ABDULLAH NOOHANI,Functional,Primary,Mixed,68.5939,24.7464
401020175,Hyderabad,Badin,Golarchi-S.F.Rao,Fateh Abad,GBPS,HAJI ABDULLAH JAT,Functional,Primary,Boys,68.7133,24.5997
401030539,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,TANDO IQBAL,Functional,Primary,Mixed,68.9061,25.0133
401030217,Hyderabad,Badin,Matli,Halepota,GBPS,AHMED BHAN,Functional,Primary,Mixed,68.9169,25.22
401030236,Hyderabad,Badin,Matli,Dumbalo,GBPS,HAJI GHULAM MUHAMMAD BAGRANI,Functional,Primary,Mixed,68.9986,25.1183
401030389,Hyderabad,Badin,Matli,Aman Abad,GBPS,MUHAMMAD SOOMAR CHANDIO,Functional,Primary,Mixed,69.0064,25.1147
401030413,Hyderabad,Badin,Matli,Aman Abad,GBPS,GUL ARAIN @BACHAL KALOO,Functional,Primary,Mixed,69.0958,25.0747
401030257,Hyderabad,Badin,Matli,Haji Sawan,GBPS,SHAHBAZ NOTKANI,Functional,Primary,Mixed,68.7929,25.0379
401030485,Hyderabad,Badin,Matli,Matli-Mc,GBPS,MEHAR KHASKHELI,Functional,Primary,Boys,68.6767,25.0519
401030070,Hyderabad,Badin,Matli,Malhan,GBPS,RAMZAN JAT,Functional,Primary,Boys,68.7203,25.0542
401030449,Hyderabad,Badin,Matli,Ghulam Muhammad Halepoto,GBPS,AZEEM KHASKHELI,Functional,Primary,Mixed,68.6664,25.0906
401040481,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBPS,NAWAB DALWANI,Functional,Primary,Mixed,69.1768,24.7359
401050024,Hyderabad,Badin,Talhar,Haji Muhammad Ashraf Thebo,GBPS,HUSSAIN BUX LUND,Functional,Primary,Boys,68.84,24.8286
401050107,Hyderabad,Badin,Talhar,Pir Bahadur Shah Siqiqui,GBPS,GHULAM HUSSAIN WADHO,Functional,Primary,Mixed,68.8794,24.8269
901000085,Hyderabad,Badin,Matli,5-Manik Laghari,GBLSS,KHUDA BUX SHAHANI,Closed Temporary,Elementary,Boys,0,0
901000048,Hyderabad,Badin,Matli,8-Tando Ghulam Ali,GGPS,KHAIR MUHAMMAD SHAH,Closed Temporary,Primary,Girls,0,0
901000083,Hyderabad,Badin,Matli,9-Halepota,GBPS,LUQMAN PANHWAR,Closed Temporary,Primary,Boys,0,0
901000060,Hyderabad,Badin,Talhar,3-Saeedpur,GBLSS,JAMALI PHURDO,Closed Temporary,Elementary,Boys,0,0
901000001,Hyderabad,Badin,Tando Bago,3-Khalifo Qasim,GBPS,KHUDA BUX RIND,Closed Temporary,Primary,Boys,0,0
901000007,Hyderabad,Badin,Tando Bago,6-Pangrio,GBLSS,JAMIA HANIFA SULTAN MADRSA,Closed Temporary,Elementary,Boys,0,0
901000003,Hyderabad,Badin,Tando Bago,7-Khairpur,GBPS,BALOACH CHAK @ FATEH KHAN LAGHARI,Closed Temporary,Primary,Boys,0,0
901000006,Hyderabad,Badin,Tando Bago,7-Khairpur,GBLSS,NAZAR ALI CHANDIO,Closed Temporary,Elementary,Boys,0,0
901000002,Hyderabad,Badin,Tando Bago,8-Khadhro,GGPS,KHUDABAD GURGAIZ,Closed Temporary,Primary,Girls,0,0
901000009,Hyderabad,Badin,Tando Bago,8-Khadhro,GBPS,BALOO KHAN CHANDIO,Functional,Primary,Boys,0,0
901000010,Hyderabad,Badin,Tando Bago,8-Khadhro,GBPS,MUHAMMAD MALLAH,Functional,Primary,Boys,0,0
901000011,Hyderabad,Badin,Tando Bago,8-Khadhro,GBPS,CHANDIA COLONY,Functional,Primary,Boys,0,0
901000033,Hyderabad,Badin,Badin,10-Kadhan,GBPS,ISHAQUE WAHIRO,Functional,Primary,Boys,0,0
901000034,Hyderabad,Badin,Badin,10-Kadhan,GBPS,MEMON MUHALLAH KADHAN,Functional,Primary,Boys,0,0
901000035,Hyderabad,Badin,Badin,10-Kadhan,GBPS,KADHAN-I,Functional,Primary,Boys,0,0
901000037,Hyderabad,Badin,Badin,10-Kadhan,GGLSS,KADHAN,Functional,Elementary,Girls,0,0
901000029,Hyderabad,Badin,Badin,6-Nindo Shahar,GBPS,SUKHIO LUND,Closed Temporary,Primary,Boys,0,0
901000018,Hyderabad,Badin,Badin,7-Abdullah Shah,GGPS,ALI MURAD CHANDIO,Closed Temporary,Primary,Girls,0,0
901000020,Hyderabad,Badin,Badin,7-Abdullah Shah,GGLSS,ALI MURAD CHANDIO,Functional,Elementary,Girls,0,0
901000030,Hyderabad,Badin,Badin,7-Abdullah Shah,GBPS,MUHAMMAD HASSAN JAMALI,Functional,Primary,Boys,0,0
901000031,Hyderabad,Badin,Badin,7-Abdullah Shah,GBPS,ALI MURAD CHANDIO,Closed Temporary,Primary,Boys,0,0
901000012,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,FATTAN PERHIAR,Functional,Primary,Boys,0,0
901000013,Hyderabad,Badin,Badin,9-Kadi Qazia,GGPS,FATTAN PERHIAR,Closed Temporary,Primary,Girls,0,0
901000014,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,AALI GHAMBHEER,Functional,Primary,Boys,0,0
901000017,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,HAJI JUMOON MALLAH,Closed Temporary,Primary,Boys,0,0
901000019,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,GUL MUHAMMAD KHASKHELI,Functional,Primary,Boys,0,0
901000028,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,MOOSA JUNEJO,Closed Temporary,Primary,Boys,0,0
901000036,Hyderabad,Badin,Badin,9-Kadi Qazia,GBPS,WALI MUHAMMAD JAMALI at ALI MUHAMMAD,Functional,Primary,Boys,0,0
901000080,Hyderabad,Badin,Matli,5-Manik Laghari,GGLSS,SHAH MUHAMMAD SHAHANI,Closed Temporary,Elementary,Girls,0,0
901000081,Hyderabad,Badin,Matli,5-Manik Laghari,GGLSS,GHULAB LIGHARI,Functional,Elementary,Girls,0,0
901000079,Hyderabad,Badin,Matli,6-Ghulam Shah Laghari,GBPS,HAJI MUHAMMAD KHAN RIND,Closed Temporary,Primary,Boys,0,0
901000064,Hyderabad,Badin,Matli,7-Thariri ,GGPS,MOJNOON SHEHO,Closed Temporary,Primary,Girls,0,0
901000068,Hyderabad,Badin,Matli,7-Thariri ,GBLSS,HAJI KHAMISO JALALANI,Closed Temporary,Elementary,Boys,0,0
901000055,Hyderabad,Badin,Matli,9-Halepota,GGPS,MUHAMMAD HASHIM CHANG,Closed Temporary,Primary,Girls,0,0
901000059,Hyderabad,Badin,Matli,9-Halepota,GGPS,MUHAMMAD DIN CHANG,Closed Temporary,Primary,Girls,0,0
901000082,Hyderabad,Badin,Matli,9-Halepota,GBPS,BELO NATHAN SHAH,Closed Temporary,Primary,Boys,0,0
901000038,Hyderabad,Badin,Talhar,2-Peeru Lashari,GBPS,SUKHIO JATT,Functional,Primary,Boys,68.934726,24.749747
901000039,Hyderabad,Badin,Talhar,2-Peeru Lashari,GBPS,PORHO LANGHAR,Closed Temporary,Primary,Boys,68.839294,24.750572
901000061,Hyderabad,Badin,Talhar,4-Rajo Khanani,GBPS,YAQOOB JAKHARO,Functional,Primary,Boys,0,0
901000008,Hyderabad,Badin,Tando Bago,1-Chabralo,GGLSS,SACHOO AUTHELO,Closed Temporary,Elementary,Girls,68.9756,24.8231
901000021,Hyderabad,Badin,Tando Bago,1-Chabralo,GGPS,ALI AKBAR JAMALI,Closed Temporary,Primary,Girls,68.9925,24.8608
901000077,Hyderabad,Badin,Matli,10-Dumbalo,GBPS,ABDUL REHMAN KORI,Closed Temporary,Primary,Boys,0,0
901000086,Hyderabad,Badin,Matli,11-Budho Qambrani,GBPS,RASOOL BUX JUNEJO,Closed Temporary,Primary,Boys,0,0
901000087,Hyderabad,Badin,Matli,12-Haji Sanwan,GBPS,MUREED TALPUR,Functional,Primary,Boys,0,0
901000072,Hyderabad,Badin,Matli,2-Matli-2,GBPS,MATLI URDU,Functional,Primary,Boys,0,0
901000054,Hyderabad,Badin,Matli,3-Malhan,GGPS,MUSHTAQUE AHMED LUND,Closed Temporary,Primary,Girls,0,0
901000063,Hyderabad,Badin,Matli,5-Manik Laghari,GBPS,CHANDIYA MOHALLAH,Functional,Primary,Boys,0,0
901000089,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GBLSS,NOOR MUHAMMAD KUMBHAR,Functional,Elementary,Boys,0,0
901000022,Hyderabad,Badin,Golarchi-S.F.Rao,4-Tarai,GBPS,SAHIB BABER,Functional,Primary,Boys,0,0
901000023,Hyderabad,Badin,Golarchi-S.F.Rao,4-Tarai,GBPS,LADHO REBARI,Functional,Primary,Boys,0,0
901000042,Hyderabad,Badin,Golarchi-S.F.Rao,5-Rahuki,GBPS,BRANCH GHAREEB ABAD,Closed Temporary,Primary,Boys,0,0
901000043,Hyderabad,Badin,Golarchi-S.F.Rao,5-Rahuki,GBPS,BRANCH MUHAMMAD ILYAS KALHORO,Closed Temporary,Primary,Boys,0,0
901000044,Hyderabad,Badin,Golarchi-S.F.Rao,5-Rahuki,GBPS,BRANCH SCHOOL MUHAMMAD BACHAL CHANDIO,Closed Temporary,Primary,Boys,0,0
901000024,Hyderabad,Badin,Golarchi-S.F.Rao,7-Kario,GBPS,ANWAR HALEPOTO,Closed Temporary,Primary,Boys,0,0
901000026,Hyderabad,Badin,Golarchi-S.F.Rao,7-Kario,GBPS,YAR MUHAMMAD GOPANG,Closed Temporary,Primary,Boys,0,0
901000004,Hyderabad,Badin,Tando Bago,9-Dadah,GBPS,YOUSIF PANHWAR,Closed Temporary,Primary,Boys,0,0
901000005,Hyderabad,Badin,Tando Bago,9-Dadah,GBPS,PIR BUX KHOSO,Functional,Primary,Boys,0,0
901000041,Hyderabad,Badin,Golarchi-S.F.Rao,8-Ahmed Rajo,GGPS,AHMED NOHERIO,Closed Temporary,Primary,Girls,68.668463,24.478358
901000062,Hyderabad,Badin,Matli,1-Matli-1,GBPS,MAIN SINDHI MATLI,Functional,Primary,Boys,0,0
901000069,Hyderabad,Badin,Matli,1-Matli-1,GGPS,GULL MUHAMMAD COLONY,Functional,Primary,Girls,0,0
901000070,Hyderabad,Badin,Matli,1-Matli-1,GGPS,NIZAMANI MUHALLA MATLI,Functional,Primary,Girls,0,0
901000046,Hyderabad,Badin,Matli,10-Dumbalo,GGPS,DOST MUHAMMAD JUNEJO@ JUMOO JAT,Closed Temporary,Primary,Girls,0,0
901000049,Hyderabad,Badin,Matli,10-Dumbalo,GGPS,MANGARHAR COLONY,Closed Temporary,Primary,Girls,0,0
901000050,Hyderabad,Badin,Matli,10-Dumbalo,GGLSS,GHULAM ALI PANJABI,Functional,Elementary,Girls,0,0
901000051,Hyderabad,Badin,Matli,10-Dumbalo,GGPS,GHULAM ALI PANJABI,Functional,Primary,Girls,0,0
901000076,Hyderabad,Badin,Matli,10-Dumbalo,GBPS,KIRSHAN BHEEL,Functional,Primary,Boys,0,0
901000078,Hyderabad,Badin,Matli,10-Dumbalo,GBPS,ALLAH DINO KHASKHELI,Functional,Primary,Boys,0,0
901000047,Hyderabad,Badin,Matli,11-Budho Qambrani,GGPS,QAMAR DIN AHMEDANI,Closed Temporary,Primary,Girls,0,0
901000052,Hyderabad,Badin,Matli,11-Budho Qambrani,GGPS,MUHAMMAD KHAN AHMEDANI,Functional,Primary,Girls,0,0
901000053,Hyderabad,Badin,Matli,11-Budho Qambrani,GGLSS,ABDUL HAQ BHURGRI,Closed Temporary,Elementary,Girls,0,0
901000074,Hyderabad,Badin,Matli,11-Budho Qambrani,GBPS,ABDUL HAQUE BHURGRI,Functional,Primary,Boys,0,0
901000056,Hyderabad,Badin,Matli,12-Haji Sanwan,GGPS,FAIZ MUHAMMAD NOTKANI,Closed Temporary,Primary,Girls,68.7887,25.0142
901000057,Hyderabad,Badin,Matli,12-Haji Sanwan,GGPS,MIR MUHAMMAD HASSAN TALPUR,Closed Temporary,Primary,Girls,0,0
901000088,Hyderabad,Badin,Matli,12-Haji Sanwan,GBPS,KHUDI,Closed Temporary,Primary,Boys,68.7572,24.985
901000073,Hyderabad,Badin,Matli,2-Matli-2,GBPS,LAL BUX CHANDIO,Closed Temporary,Primary,Boys,0,0
901000045,Hyderabad,Badin,Matli,3-Malhan,GGLSS,NABI BUX MUHAJIR,Closed Temporary,Elementary,Girls,0,0
901000065,Hyderabad,Badin,Matli,3-Malhan,GBPS,LEEMON BHEEL,Functional,Primary,Boys,0,0
901000066,Hyderabad,Badin,Matli,4-Kharkara,GBPS,ALLAH BUX PANHWAR@ALLAH BACHAYO KHA,Closed Temporary,Primary,Boys,0,0
701020631,Hyderabad,Badin,Badin,,DEO,DEO OFFICE PRIMARY BADIN,Functional,Office,Mixed,0,0
701020632,Hyderabad,Badin,Badin,,DEO,DEO OFFICE SECONDARY BADIN,Functional,Office,Mixed,0,0
401010048,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBPS,URS KHASKHELI@ URIS SOOMRO,Functional,Primary,Boys,68.9261,24.6436
401010809,Hyderabad,Badin,Badin,Muhammad Khan Bhurgari,GBLSS,BABU KHAN CHANG,Functional,Middle,Boys,68.9531,24.6028
401010244,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,MUHAMMAD KHAN CHANG,Functional,Primary,Mixed,68.801324,24.589596
401010629,Hyderabad,Badin,Badin,Seerani,GBPS,HAJI SOOMAR MALLAH,Functional,Primary,Mixed,68.81481,24.498833
401010293,Hyderabad,Badin,Badin,Bhugra Memon,GBPS,DEENAR KHAN TALPUR,Functional,Primary,Mixed,68.797104,24.406918
401010540,Hyderabad,Badin,Badin,Shaheed Dodo Soomro@ Lakho Pir,GBPS,ABDUL REHMAN LUND,Functional,Primary,Mixed,68.87925,24.353714
401010391,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,MUHAMMAD HASSAN PATHAN,Functional,Primary,Boys,68.8453,24.7242
401010790,Hyderabad,Badin,Badin,Badin-Mc,GBHS,AGROVILE COLONY BADIN,Functional,Secondary,Boys,68.82819,24.651825
401020021,Hyderabad,Badin,Golarchi-S.F.Rao,KARIO GANHWAR-Tc,GBPS,HASOO PANWHAR,Functional,Primary,Mixed,68.6542,24.8097
401010583,Hyderabad,Badin,Badin,Chakar Khan Panwar,GBPS,MUHAMMED MOOSA LUND,Functional,Primary,Mixed,69.1089,24.5183
401020520,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GBPS,CHAK NO. 05 AHMED ABAD,Functional,Primary,Boys,68.4422,24.5811
401020262,Hyderabad,Badin,Golarchi-S.F.Rao,3-Dubi,GBPS,KHUDA BUX MAGSI @ MALOOK MALLAH,Closed Temporary,Primary,Boys,68.4808,24.7486
401020311,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,ALLAH DINO MALLAH,Functional,Primary,Boys,68.5133,24.8014
401050036,Hyderabad,Badin,Talhar,Mir Ahasn Ali @ Rajo Khanani,GBPS,RUSTAM LASHARI,Functional,Primary,Mixed,68.8497,24.9519
401050261,Hyderabad,Badin,Talhar,Mir Ahasn Ali @ Rajo Khanani,GBPS,RASOOL BUX JAMALI,Functional,Primary,Mixed,68.9785,24.9557
401040474,Hyderabad,Badin,Tando Bago,Tando Bago-Tc,GBPS,SOOMAR JARO,Functional,Primary,Mixed,68.9494,24.7967
401040559,Hyderabad,Badin,Tando Bago,Auli Khan Shah,GBPS,JAN MUHAMMAD LUND,Functional,Primary,Mixed,69.0411,24.8103
401040337,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,SAIN DINO JUNEJO,Functional,Primary,Boys,69.2667,24.8347
401040346,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,MUHAMMAD KASKHELI AT MOOSA KACHHI,Functional,Primary,Mixed,69.2383,24.9606
901000016,Hyderabad,Badin,Badin,10-Kadhan,GGPS,KADHAN,Functional,Primary,Girls,0,0
901000058,Hyderabad,Badin,Matli,12-Haji Sanwan,GGPS,BAXSO NIZAMANI,Closed Temporary,Primary,Girls,68.855336,25.002654
100000183,Hyderabad,Badin,Matli,10-Dumbalo,GGPS,Bhagat Arjan Dass,Closed Temporary,Primary,Girls,0,0
401020503,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,HAJI GUL MUHAMMAD MAHERI,Closed Temporary,Primary,Boys,68.55,24.7931
401030560,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HAJI CHHUTTO BHURGRI,Functional,Primary,Boys,68.9611,25.0972
401030309,Hyderabad,Badin,Matli,Ghulam Shah Laghari,GBPS,HAJI MUHAMMAD BHATTI,Functional,Primary,Mixed,68.9097,25.1578
401040456,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,QURBAN ALI KHOSO AT TAJ MUHAMMAD KH,Functional,Primary,Mixed,69.205,24.7936
700100105,Hyderabad,Badin,Badin,,TEO,"TEO Office (S)F, Badin",Functional,Office,Mixed,0,0
702921809,Hyderabad,Badin,Badin,-,RSU,Office of LSU Badin,Functional,Office,Boys,0,0
901000067,Hyderabad,Badin,Matli,2-Matli-2,GGPS,KASHMIRI MOHALLAH MATLI,Functional,Primary,Girls,0,0
401030711,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HAMID HALEPOTO@PATEL SOOMRO KHASKHE,Functional,Primary,Boys,68.4015,25.0002
401030698,Hyderabad,Badin,Matli,Malhan,GBHS,MALHAN,Functional,Secondary,Boys,68.7033,25.0636
401050301,Hyderabad,Badin,Talhar,Saeed Pur,GBHS,KHADHERO,Functional,Secondary,Boys,68.9992,24.8988
401050139,Hyderabad,Badin,Talhar,Haji Muhammad Ashraf Thebo,GBPS,MITHO GOPANG,Functional,Primary,Mixed,68.797391,24.796168
100000424,Hyderabad,Badin,Badin,11-Seerani,GGPS,Haji Yousif Soomro,Closed Temporary,Primary,Girls,68.857674,24.624909
100000423,Hyderabad,Badin,Badin,11-Seerani,GGPS,Samoon Mandhro,Closed Temporary,Primary,Girls,68.779011,24.474192
100000327,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GGPS,Nazir Ahmed Arain,Closed Temporary,Primary,Girls,0,0
100000159,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GBPS,Allah dino dal,Closed Temporary,Primary,Boys,0,0
100000328,Hyderabad,Badin,Golarchi-S.F.Rao,6-Gharo,GGPS,Ghulam Rasool Rind,Closed Temporary,Primary,Girls,0,0
100000154,Hyderabad,Badin,Matli,10-Dumbalo,GBLSS,Saleh Shah,Closed Temporary,Elementary,Boys,0,0
100000182,Hyderabad,Badin,Matli,11-Budho Kambrani,GGPS,Abdul Haq Bhurgri,Closed Temporary,Primary,Girls,0,0
100000015,Hyderabad,Badin,Matli,11-Budho Qambrani,GGLSS,HAJI ALI MUHAMMAD ARAIN,Closed Temporary,Elementary,Girls,0,0
100000184,Hyderabad,Badin,Matli,4-Phalkara,GGPS,Baram Laghari,Closed Temporary,Primary,Girls,0,0
100000160,Hyderabad,Badin,Matli,6-Ghulam Shah Laghari,GBPS,Allah bachayo lund,Closed Temporary,Primary,Boys,0,0
100000131,Hyderabad,Badin,Matli,halepota,GBPS,Mohd Qasim Machi,Closed Temporary,Primary,Boys,0,0
100000161,Hyderabad,Badin,Talhar,3-Saeedpur,GBPS,Muhammad Rahookaro,Closed Temporary,Primary,Boys,0,0
100000134,Hyderabad,Badin,Tando Bago,dadah,GBPS,Mehboob Ali Shah,Closed Temporary,Primary,Boys,0,0
100000326,Hyderabad,Badin,Tando Bago,dadah,GBPS,Yousif Phnwer,Closed Temporary,Primary,Boys,0,0
